,count,probability,russian,english
29935,3,0.0011,среди_PREP,sea_NOUN
29936,13,0.0049,среди_PREP,living_NOUN
29937,12,0.0045,среди_PREP,lost_VERB
29938,5,0.0019,среди_PREP,island_NOUN
29939,7,0.0026,среди_PREP,work_NOUN
29940,19,0.0072,среди_PREP,midst_NOUN
29941,3,0.0011,среди_PREP,face_NOUN
29942,14,0.0053,среди_PREP,standing_VERB
29943,5,0.0019,среди_PREP,man_NOUN
29944,3,0.0011,среди_PREP,passing_NOUN
29945,11,0.0042,среди_PREP,one_NUMR
29946,3,0.0011,среди_PREP,sat_NOUN
29947,41,0.0155,среди_PREP,middle_NOUN
29948,3,0.0011,среди_PREP,hidden_NOUN
29949,12,0.0045,среди_PREP,way_NOUN
29950,3,0.0011,среди_PREP,stopped_VERB
29951,3,0.0011,среди_PREP,somewhere_ADVB
29952,3,0.0011,среди_PREP,left_NOUN
29953,7,0.0026,среди_PREP,live_ADJF
29954,3,0.0011,среди_PREP,circle_NOUN
29955,12,0.0045,среди_PREP,amidst_NOUN
29956,3,0.0011,среди_PREP,seen_VERB
29957,4,0.0015,среди_PREP,still_ADVB
29958,4,0.0015,среди_PREP,table_NOUN
29959,8,0.003,среди_PREP,stood_NOUN
29960,8,0.003,среди_PREP,alone_ADVB
29961,8,0.003,среди_PREP,even_ADVB
29962,8,0.003,среди_PREP,lived_VERB
29963,3,0.0011,среди_PREP,like_PREP
29964,3,0.0011,среди_PREP,moved_VERB
29965,4,0.0015,среди_PREP,disappeared_VERB
29966,3,0.0011,среди_PREP,grass_NOUN
29967,5,0.0019,среди_PREP,year_NOUN
29968,4,0.0015,среди_PREP,lay_NOUN
29969,4,0.0015,среди_PREP,wandering_VERB
29970,3,0.0011,среди_PREP,night_NOUN
29971,3,0.0011,среди_PREP,u_NOUN
29972,4,0.0015,среди_PREP,walking_VERB
29973,3,0.0011,среди_PREP,ran_NOUN
29974,3,0.0011,среди_PREP,line_NOUN
29975,4,0.0015,среди_PREP,popularity_NOUN
29976,3,0.0011,среди_PREP,sitting_VERB
29977,4,0.0015,среди_PREP,many_ADJF
29978,3,0.0011,среди_PREP,figure_NOUN
29979,7,0.0026,среди_PREP,people_NOUN
29980,3,0.0011,среди_PREP,bed_NOUN
29981,5,0.0019,среди_PREP,appeared_VERB
29982,3,0.0011,среди_PREP,current_ADJF
29983,4,0.0015,среди_PREP,life_NOUN
29984,3,0.0011,среди_PREP,popular_ADJF
29985,4,0.0015,среди_PREP,path_NOUN
29986,3,0.0011,среди_PREP,valley_NOUN
29987,3,0.0011,среди_PREP,none_NOUN
29988,4,0.0294,поле_NOUN,midst_NOUN
29989,6,0.1622,завернуться_VERB,wrapped_VERB
29990,12,0.0889,задремать_VERB,fell_VERB
29991,29,0.2148,задремать_VERB,dozed_VERB
29992,3,0.0222,задремать_VERB,dropped_VERB
29993,5,0.0311,мысль_NOUN,gather_NOUN
29994,39,0.0682,отношение_NOUN,relation_NOUN
29995,3,0.0052,отношение_NOUN,intimate_NOUN
29996,5,0.0087,отношение_NOUN,human_NOUN
29997,4,0.007,отношение_NOUN,real_ADJF
29998,3,0.0052,отношение_NOUN,strange_NOUN
29999,4,0.007,отношение_NOUN,strained_VERB
30000,5,0.0087,отношение_NOUN,personal_ADJF
30001,7,0.0122,отношение_NOUN,relationship_NOUN
30002,7,0.0122,отношение_NOUN,friendly_ADVB
30003,3,0.0052,отношение_NOUN,former_ADJF
30004,4,0.007,отношение_NOUN,special_ADJF
30005,4,0.007,отношение_NOUN,close_ADVB
30006,8,0.014,отношение_NOUN,connection_NOUN
30007,8,0.014,отношение_NOUN,good_ADJF
30008,3,0.0052,отношение_NOUN,different_ADJF
30009,3,0.0052,отношение_NOUN,direct_ADJF
30010,3,0.0025,образ_NOUN,certain_ADJF
30011,7,0.0059,образ_NOUN,best_ADJF
30012,9,0.0075,образ_NOUN,holy_NOUN
30013,4,0.0033,образ_NOUN,mysterious_ADJF
30014,7,0.0059,образ_NOUN,natural_ADJF
30015,3,0.0025,образ_NOUN,peculiar_NOUN
30016,4,0.0033,образ_NOUN,somehow_NOUN
30017,3,0.0025,образ_NOUN,get_VERB
30018,4,0.0033,образ_NOUN,possible_ADJF
30019,10,0.0084,образ_NOUN,strange_NOUN
30020,3,0.0025,образ_NOUN,learned_VERB
30021,3,0.0025,образ_NOUN,come_VERB
30022,3,0.0025,образ_NOUN,quite_ADVB
30023,8,0.0067,образ_NOUN,thus_ADVB
30024,4,0.0033,образ_NOUN,succeeded_VERB
30025,3,0.0025,образ_NOUN,shameless_NOUN
30026,4,0.0033,образ_NOUN,inexplicable_ADJF
30027,6,0.005,образ_NOUN,way_NOUN
30028,5,0.0042,образ_NOUN,unexpected_ADJF
30029,5,0.0042,образ_NOUN,following_VERB
30030,3,0.0025,образ_NOUN,happened_VERB
30031,4,0.0033,образ_NOUN,special_ADJF
30032,4,0.0033,образ_NOUN,miraculous_ADJF
30033,5,0.0042,образ_NOUN,incomprehensible_ADJF
30034,3,0.0025,образ_NOUN,ordinary_ADJF
30035,4,0.0059,любить_VERB,princess_NOUN
30036,3,0.0045,любить_VERB,thai_NOUN
30037,3,0.0345,подозрение_NOUN,strong_ADJF
30038,12,0.0784,подумать_VERB,think_NOUN
30039,4,0.0678,представиться_VERB,presented_VERB
30040,11,0.1864,представиться_VERB,introduced_VERB
30041,10,0.0064,вопрос_NOUN,every_ADJF
30042,21,0.0134,вопрос_NOUN,question_NOUN
30043,3,0.0019,вопрос_NOUN,chief_NOUN
30044,20,0.0128,вопрос_NOUN,another_ADJF
30045,3,0.0019,вопрос_NOUN,repeated_VERB
30046,13,0.0083,вопрос_NOUN,first_ADVB
30047,6,0.0038,вопрос_NOUN,second_ADJF
30048,3,0.0019,вопрос_NOUN,fourth_ADJF
30049,31,0.0198,вопрос_NOUN,one_NUMR
30050,7,0.0045,вопрос_NOUN,next_ADJF
30051,8,0.0051,вопрос_NOUN,last_ADJF
30052,4,0.0026,вопрос_NOUN,answer_NOUN
30053,4,0.0026,вопрос_NOUN,eternal_ADJF
30054,3,0.0019,вопрос_NOUN,sudden_ADJF
30055,7,0.0045,вопрос_NOUN,direct_ADJF
30056,9,0.0058,вопрос_NOUN,woman_NOUN
30057,3,0.0019,вопрос_NOUN,strange_NOUN
30058,6,0.0038,вопрос_NOUN,important_ADJF
30059,3,0.0019,вопрос_NOUN,vital_NOUN
30060,3,0.0019,вопрос_NOUN,personal_ADJF
30061,5,0.0032,вопрос_NOUN,simple_NOUN
30062,6,0.0038,вопрос_NOUN,would_None
30063,4,0.0026,вопрос_NOUN,following_VERB
30064,5,0.0032,вопрос_NOUN,silent_NOUN
30065,3,0.0019,вопрос_NOUN,difficult_ADJF
30066,3,0.0019,вопрос_NOUN,indiscreet_NOUN
30067,9,0.0058,вопрос_NOUN,different_ADJF
30068,10,0.0271,вспоминать_INFN,began_VERB
30069,4,0.0108,вспоминать_INFN,ashamed_VERB
30070,3,0.0081,вспоминать_INFN,trying_VERB
30071,3,0.0081,вспоминать_INFN,look_NOUN
30072,3,0.0081,вспоминать_INFN,could_None
30073,4,0.0108,вспоминать_INFN,started_VERB
30074,3,0.0081,вспоминать_INFN,think_NOUN
30075,5,0.0136,вспоминать_INFN,tried_VERB
30076,4,0.0108,вспоминать_INFN,strange_NOUN
30077,5,0.0136,вспоминать_INFN,even_ADVB
30078,5,0.0136,вспоминать_INFN,like_PREP
30079,4,0.0108,вспоминать_INFN,thinking_VERB
30080,3,0.0081,вспоминать_INFN,start_NOUN
30081,3,0.0105,сестра_NOUN,like_PREP
30082,3,0.0105,сестра_NOUN,younger_ADJF
30083,3,0.0136,котора_NOUN,love_NOUN
30084,3,0.0106,проводить_VERB,pavel_NOUN
30085,4,0.0035,стол_NOUN,little_ADJF
30086,102,0.0883,стол_NOUN,sitting_VERB
30087,16,0.0139,стол_NOUN,seated_VERB
30088,4,0.0035,стол_NOUN,place_NOUN
30089,3,0.0026,стол_NOUN,high_ADJF
30090,3,0.0026,стол_NOUN,guest_NOUN
30091,4,0.0035,стол_NOUN,big_ADJF
30092,5,0.0043,стол_NOUN,gathered_VERB
30093,4,0.0035,стол_NOUN,man_NOUN
30094,5,0.0043,стол_NOUN,motionless_NOUN
30095,3,0.0026,стол_NOUN,alone_ADVB
30096,3,0.0026,стол_NOUN,common_ADJF
30097,7,0.0061,стол_NOUN,people_NOUN
30098,3,0.0026,стол_NOUN,men_NOUN
30099,4,0.2,низ_NOUN,lower_ADJF
30100,6,0.087,вспомниться_VERB,came_VERB
30101,3,0.0435,вспомниться_VERB,remembered_VERB
30102,4,0.0476,неловкость_NOUN,felt_NOUN
30103,4,0.0476,неловкость_NOUN,feeling_VERB
30104,3,0.0357,неловкость_NOUN,certain_ADJF
30105,3,0.0882,возмущение_NOUN,choked_NOUN
30106,4,0.0209,бал_NOUN,ball_NOUN
30107,3,0.0157,бал_NOUN,another_ADJF
30108,4,0.0209,бал_NOUN,giving_VERB
30109,4,0.0088,влюбить_PRTS,much_ADJF
30110,103,0.2264,влюбить_PRTS,love_NOUN
30111,4,0.0088,влюбить_PRTS,passionately_ADVB
30112,3,0.0066,влюбить_PRTS,fallen_VERB
30113,3,0.0066,влюбить_PRTS,simply_ADVB
30114,3,0.0066,влюбить_PRTS,desperately_ADVB
30115,3,0.0035,больно_ADVB,quite_ADVB
30116,3,0.0035,больно_ADVB,say_VERB
30117,5,0.0058,больно_ADVB,always_ADVB
30118,4,0.0046,больно_ADVB,terribly_ADVB
30119,3,0.0035,больно_ADVB,particularly_ADVB
30120,8,0.0092,больно_ADVB,felt_NOUN
30121,3,0.0035,больно_ADVB,great_ADJF
30122,3,0.0035,больно_ADVB,much_ADJF
30123,3,0.0035,больно_ADVB,heart_NOUN
30124,4,0.0046,больно_ADVB,rather_ADVB
30125,3,0.0035,больно_ADVB,sharp_ADJF
30126,3,0.0035,больно_ADVB,beat_NOUN
30127,6,0.0069,больно_ADVB,really_ADVB
30128,3,0.0035,больно_ADVB,painfully_ADVB
30129,4,0.0046,больно_ADVB,feel_NOUN
30130,11,0.0472,досадный_ADJS,vexed_NOUN
30131,21,0.0901,досадный_ADJS,felt_NOUN
30132,6,0.0258,досадный_ADJS,feel_NOUN
30133,5,0.0215,досадный_ADJS,angry_ADJF
30134,3,0.0129,досадный_ADJS,horribly_ADVB
30135,6,0.0258,досадный_ADJS,annoyed_NOUN
30136,132,0.2215,проснуться_VERB,woke_NOUN
30137,3,0.005,проснуться_VERB,nekhludoff_NOUN
30138,23,0.0386,проснуться_VERB,waked_VERB
30139,4,0.0067,проснуться_VERB,started_VERB
30140,5,0.0084,проснуться_VERB,suddenly_ADVB
30141,11,0.0185,проснуться_VERB,woken_NOUN
30142,3,0.005,проснуться_VERB,got_VERB
30143,4,0.0067,проснуться_VERB,misha_NOUN
30144,3,0.0092,приходить_VERB,coming_VERB
30145,3,0.0163,рука_NOUN,bound_NOUN
30146,14,0.0596,барыня_NOUN,old_ADJF
30147,6,0.0255,барыня_NOUN,young_ADJF
30148,12,0.0511,барыня_NOUN,mme_NOUN
30149,6,0.0255,барыня_NOUN,said_VERB
30150,3,0.0064,звезда_NOUN,sky_NOUN
30151,5,0.0107,звезда_NOUN,bright_NOUN
30152,5,0.0107,звезда_NOUN,like_PREP
30153,5,0.0107,звезда_NOUN,red_ADJF
30154,3,0.0064,звезда_NOUN,big_ADJF
30155,20,0.0429,звезда_NOUN,star_NOUN
30156,3,0.0064,звезда_NOUN,shone_NOUN
30157,4,0.0086,звезда_NOUN,large_ADJF
30158,4,0.0086,звезда_NOUN,would_None
30159,3,0.0064,звезда_NOUN,first_ADVB
30160,3,0.0064,звезда_NOUN,seventh_NOUN
30161,4,0.0086,звезда_NOUN,see_VERB
30162,4,0.0086,звезда_NOUN,pure_NOUN
30163,6,0.0243,остановиться_INFN,stop_NOUN
30164,3,0.0121,остановиться_INFN,come_VERB
30165,3,0.0121,остановиться_INFN,unable_ADJF
30166,3,0.0121,остановиться_INFN,u_NOUN
30167,3,0.0121,остановиться_INFN,driver_NOUN
30168,3,0.0121,остановиться_INFN,able_ADJF
30169,3,0.0121,остановиться_INFN,decided_VERB
30170,3,0.0121,остановиться_INFN,ought_None
30171,19,0.008,быть_VERB,people_NOUN
30172,12,0.005,быть_VERB,child_NOUN
30173,3,0.0013,быть_VERB,might_None
30174,8,0.0034,быть_VERB,men_NOUN
30175,3,0.0013,быть_VERB,everything_NOUN
30176,3,0.0013,быть_VERB,hand_NOUN
30177,4,0.0017,быть_VERB,longer_NOUN
30178,6,0.0025,быть_VERB,woman_NOUN
30179,5,0.0021,быть_VERB,everybody_NOUN
30180,10,0.0042,быть_VERB,could_None
30181,4,0.0017,быть_VERB,town_NOUN
30182,3,0.0013,быть_VERB,world_NOUN
30183,5,0.0021,быть_VERB,still_ADVB
30184,4,0.0017,быть_VERB,must_None
30185,5,0.0021,быть_VERB,man_NOUN
30186,3,0.0013,быть_VERB,long_ADVB
30187,4,0.0017,быть_VERB,money_NOUN
30188,3,0.0013,быть_VERB,expense_NOUN
30189,3,0.0013,быть_VERB,wife_NOUN
30190,3,0.0013,быть_VERB,year_NOUN
30191,7,0.0029,быть_VERB,others_NOUN
30192,3,0.0013,быть_VERB,comrade_NOUN
30193,3,0.0013,быть_VERB,prisoner_NOUN
30194,7,0.0029,быть_VERB,everyone_NOUN
30195,3,0.0013,быть_VERB,need_NOUN
30196,3,0.0013,быть_VERB,time_NOUN
30197,3,0.0013,быть_VERB,probably_ADVB
30198,3,0.0013,быть_VERB,girl_NOUN
30199,3,0.0013,быть_VERB,chick_NOUN
30200,3,0.0013,быть_VERB,spaceman_NOUN
30201,3,0.0049,мой_ADJF,forgotten_NOUN
30202,4,0.016,воспоминание_NOUN,vague_NOUN
30203,3,0.012,воспоминание_NOUN,unpleasant_ADJF
30204,3,0.012,воспоминание_NOUN,pleasant_NOUN
30205,3,0.012,воспоминание_NOUN,shameful_NOUN
30206,3,0.012,воспоминание_NOUN,distant_NOUN
30207,4,0.016,воспоминание_NOUN,another_ADJF
30208,3,0.012,воспоминание_NOUN,one_NUMR
30209,3,0.012,воспоминание_NOUN,strange_NOUN
30210,4,0.0212,восемь_NUMR,eight_NUMR
30211,4,0.0212,восемь_NUMR,till_NOUN
30212,3,0.0545,вспоминать_VERB,suddenly_ADVB
30213,3,0.0097,подождать_INFN,could_None
30214,42,0.1364,подождать_INFN,wait_NOUN
30215,5,0.0162,подождать_INFN,little_ADJF
30216,5,0.0162,подождать_INFN,decided_VERB
30217,3,0.0097,подождать_INFN,bit_NOUN
30218,9,0.0292,подождать_INFN,must_None
30219,5,0.0162,подождать_INFN,better_ADVB
30220,4,0.0417,недоумение_NOUN,look_NOUN
30221,3,0.0312,недоумение_NOUN,air_NOUN
30222,4,0.0417,недоумение_NOUN,feeling_VERB
30223,5,0.0521,недоумение_NOUN,expression_NOUN
30224,3,0.0566,покорность_NOUN,expression_NOUN
30225,14,0.0864,щуриться_GRND,screwing_VERB
30226,4,0.0247,щуриться_GRND,narrowing_VERB
30227,4,0.0247,щуриться_GRND,slitting_VERB
30228,8,0.16,отогнать_INFN,drive_NOUN
30229,5,0.0049,коли_CONJ,especially_ADVB
30230,9,0.0088,коли_CONJ,must_None
30231,4,0.0039,коли_CONJ,well_ADVB
30232,7,0.0069,коли_CONJ,since_PREP
30233,3,0.0029,коли_CONJ,mind_NOUN
30234,4,0.0129,игра_NOUN,sort_NOUN
30235,3,0.0097,игра_NOUN,play_NOUN
30236,7,0.0227,игра_NOUN,game_NOUN
30237,7,0.0227,игра_NOUN,rule_NOUN
30238,3,0.0097,игра_NOUN,beginning_VERB
30239,3,0.0097,игра_NOUN,free_ADJF
30240,5,0.0162,игра_NOUN,fond_NOUN
30241,3,0.0097,игра_NOUN,end_NOUN
30242,7,0.011,поехать_VERB,nekhludoff_NOUN
30243,3,0.0047,поехать_VERB,started_VERB
30244,4,0.0063,поехать_VERB,vronsky_NOUN
30245,5,0.0079,поехать_VERB,levin_NOUN
30246,3,0.0047,поехать_VERB,call_NOUN
30247,3,0.0047,поехать_VERB,really_ADVB
30248,3,0.0047,поехать_VERB,straight_NOUN
30249,3,0.0047,поехать_VERB,going_VERB
30250,5,0.0079,поехать_VERB,driving_VERB
30251,3,0.0014,прямо_ADVB,aimed_VERB
30252,3,0.0014,прямо_ADVB,stretched_VERB
30253,13,0.0059,прямо_ADVB,stood_NOUN
30254,47,0.0214,прямо_ADVB,looking_VERB
30255,34,0.0154,прямо_ADVB,looked_VERB
30256,5,0.0023,прямо_ADVB,way_NOUN
30257,5,0.0023,прямо_ADVB,u_NOUN
30258,3,0.0014,прямо_ADVB,rode_NOUN
30259,4,0.0018,прямо_ADVB,gazing_VERB
30260,18,0.0082,прямо_ADVB,said_VERB
30261,14,0.0064,прямо_ADVB,quite_ADVB
30262,3,0.0014,прямо_ADVB,stopped_VERB
30263,81,0.0368,прямо_ADVB,went_VERB
30264,3,0.0014,прямо_ADVB,fairly_ADVB
30265,6,0.0027,прямо_ADVB,head_NOUN
30266,20,0.0091,прямо_ADVB,come_VERB
30267,4,0.0018,прямо_ADVB,keep_VERB
30268,14,0.0064,прямо_ADVB,made_VERB
30269,9,0.0041,прямо_ADVB,ran_NOUN
30270,9,0.0041,прямо_ADVB,flew_NOUN
30271,13,0.0059,прямо_ADVB,led_VERB
30272,19,0.0086,прямо_ADVB,say_VERB
30273,5,0.0023,прямо_ADVB,people_NOUN
30274,3,0.0014,прямо_ADVB,asked_VERB
30275,16,0.0073,прямо_ADVB,speak_NOUN
30276,4,0.0018,прямо_ADVB,step_NOUN
30277,8,0.0036,прямо_ADVB,coming_VERB
30278,3,0.0014,прямо_ADVB,might_None
30279,8,0.0036,прямо_ADVB,staring_VERB
30280,3,0.0014,прямо_ADVB,standing_VERB
30281,18,0.0082,прямо_ADVB,walked_VERB
30282,3,0.0014,прямо_ADVB,landed_VERB
30283,4,0.0018,прямо_ADVB,could_None
30284,17,0.0077,прямо_ADVB,came_VERB
30285,4,0.0018,прямо_ADVB,turned_VERB
30286,18,0.0082,прямо_ADVB,going_VERB
30287,5,0.0023,прямо_ADVB,directly_ADVB
30288,3,0.0014,прямо_ADVB,told_NOUN
30289,8,0.0036,прямо_ADVB,sat_NOUN
30290,3,0.0014,прямо_ADVB,declare_NOUN
30291,10,0.0045,прямо_ADVB,look_NOUN
30292,3,0.0014,прямо_ADVB,begin_NOUN
30293,3,0.0014,прямо_ADVB,began_VERB
30294,3,0.0014,прямо_ADVB,tell_NOUN
30295,8,0.0036,прямо_ADVB,fell_VERB
30296,6,0.0027,прямо_ADVB,gone_VERB
30297,3,0.0014,прямо_ADVB,spoken_NOUN
30298,4,0.0018,прямо_ADVB,walking_VERB
30299,4,0.0018,прямо_ADVB,spoke_NOUN
30300,5,0.0023,прямо_ADVB,rushed_VERB
30301,3,0.0014,прямо_ADVB,never_ADVB
30302,5,0.0023,прямо_ADVB,drive_NOUN
30303,4,0.0018,прямо_ADVB,shouted_VERB
30304,3,0.0014,прямо_ADVB,put_NOUN
30305,4,0.0018,прямо_ADVB,one_NUMR
30306,6,0.0027,прямо_ADVB,stared_VERB
30307,3,0.0014,прямо_ADVB,hole_NOUN
30308,4,0.0018,прямо_ADVB,galloped_NOUN
30309,3,0.0014,прямо_ADVB,drop_NOUN
30310,4,0.0018,прямо_ADVB,thrown_NOUN
30311,3,0.0014,прямо_ADVB,directed_VERB
30312,6,0.0027,прямо_ADVB,fixed_VERB
30313,15,0.0068,прямо_ADVB,right_NOUN
30314,4,0.0018,прямо_ADVB,taken_VERB
30315,3,0.0014,прямо_ADVB,making_VERB
30316,5,0.0023,прямо_ADVB,headed_VERB
30317,3,0.0014,прямо_ADVB,heading_VERB
30318,4,0.0018,прямо_ADVB,stand_NOUN
30319,4,0.0018,прямо_ADVB,face_NOUN
30320,4,0.0018,прямо_ADVB,gazed_VERB
30321,4,0.0018,прямо_ADVB,dashed_VERB
30322,3,0.0014,прямо_ADVB,fall_NOUN
30323,3,0.0014,прямо_ADVB,drove_NOUN
30324,4,0.0053,играть_INFN,would_None
30325,23,0.0306,играть_INFN,play_NOUN
30326,4,0.0053,играть_INFN,used_VERB
30327,3,0.004,играть_INFN,impossible_ADJF
30328,6,0.008,играть_INFN,playing_VERB
30329,6,0.008,играть_INFN,stopped_VERB
30330,5,0.0066,играть_INFN,started_VERB
30331,3,0.004,играть_INFN,beginning_VERB
30332,9,0.012,играть_INFN,going_VERB
30333,11,0.0146,играть_INFN,began_VERB
30334,8,0.0106,играть_INFN,could_None
30335,3,0.004,играть_INFN,time_NOUN
30336,7,0.0093,играть_INFN,like_PREP
30337,4,0.0053,играть_INFN,learned_VERB
30338,4,0.0053,играть_INFN,finished_VERB
30339,3,0.004,играть_INFN,card_NOUN
30340,3,0.004,играть_INFN,u_NOUN
30341,4,0.0274,холодное_NOUN,night_NOUN
30342,3,0.0205,холодное_NOUN,still_ADVB
30343,7,0.1522,экономия_NOUN,political_ADJF
30344,3,0.1364,заплатить_PRTS,paid_NOUN
30345,6,0.0117,взять_VERB,give_VERB
30346,3,0.0058,взять_VERB,deuce_NOUN
30347,27,0.0526,взять_VERB,damn_NOUN
30348,5,0.0097,взять_VERB,hang_NOUN
30349,3,0.0058,взять_VERB,keep_VERB
30350,4,0.0288,уверенность_NOUN,firm_NOUN
30351,6,0.0432,уверенность_NOUN,felt_NOUN
30352,3,0.0216,уверенность_NOUN,absolute_NOUN
30353,4,0.0073,начинать_VERB,heart_NOUN
30354,3,0.0055,начинать_VERB,sun_NOUN
30355,6,0.0109,начинать_VERB,start_NOUN
30356,3,0.0055,начинать_VERB,audience_NOUN
30357,3,0.0076,считать_INFN,regard_NOUN
30358,5,0.0127,считать_INFN,look_NOUN
30359,12,0.0305,считать_INFN,began_VERB
30360,7,0.0178,считать_INFN,regarded_VERB
30361,7,0.0178,считать_INFN,looked_VERB
30362,8,0.0203,считать_INFN,one_NUMR
30363,3,0.0076,считать_INFN,count_NOUN
30364,3,0.0076,считать_INFN,might_None
30365,4,0.0102,считать_INFN,could_None
30366,4,0.0625,срок_NOUN,record_NOUN
30367,4,0.0124,какой_ADJF,never_ADVB
30368,5,0.0667,составлять_VERB,make_VERB
30369,5,0.0667,составлять_VERB,made_VERB
30370,3,0.0185,особый_ADJF,special_ADJF
30371,7,0.0347,кружок_NOUN,study_NOUN
30372,3,0.0149,кружок_NOUN,small_ADJF
30373,4,0.0889,лестный_ADJS,feel_NOUN
30374,3,0.0667,лестный_ADJS,flattered_VERB
30375,3,0.0667,лестный_ADJS,felt_NOUN
30376,27,0.2177,участвовать_INFN,take_VERB
30377,3,0.0242,участвовать_INFN,would_None
30378,22,0.0187,ужасно_ADVB,felt_NOUN
30379,5,0.0043,ужасно_ADVB,terribly_ADVB
30380,3,0.0026,ужасно_ADVB,suffered_VERB
30381,3,0.0026,ужасно_ADVB,grown_NOUN
30382,3,0.0026,ужасно_ADVB,simply_ADVB
30383,5,0.0043,ужасно_ADVB,awful_NOUN
30384,4,0.0034,ужасно_ADVB,became_VERB
30385,6,0.0051,ужасно_ADVB,thing_NOUN
30386,3,0.0026,ужасно_ADVB,dreadfully_ADVB
30387,3,0.0026,ужасно_ADVB,wanted_VERB
30388,3,0.0026,ужасно_ADVB,grew_VERB
30389,4,0.0034,ужасно_ADVB,got_VERB
30390,4,0.0034,ужасно_ADVB,looked_VERB
30391,3,0.0026,ужасно_ADVB,blushed_VERB
30392,4,0.0034,ужасно_ADVB,turned_VERB
30393,3,0.0026,ужасно_ADVB,become_NOUN
30394,3,0.0026,ужасно_ADVB,something_NOUN
30395,4,0.0034,ужасно_ADVB,look_NOUN
30396,3,0.0026,ужасно_ADVB,terrible_ADJF
30397,6,0.0051,ужасно_ADVB,really_ADVB
30398,7,0.0333,считать_VERB,look_NOUN
30399,3,0.0143,считать_VERB,regard_NOUN
30400,12,0.0179,нисколько_ADVB,least_ADJF
30401,3,0.0045,нисколько_ADVB,without_PREP
30402,3,0.0067,желать_VERB,sincerely_ADVB
30403,4,0.0597,выучить_VERB,taught_NOUN
30404,3,0.0027,хороший_ADJF,made_VERB
30405,6,0.0054,хороший_ADJF,like_PREP
30406,3,0.15,застать_VERB,morning_NOUN
30407,6,0.0078,станция_NOUN,station_NOUN
30408,8,0.0103,станция_NOUN,next_ADJF
30409,3,0.0039,станция_NOUN,railroad_NOUN
30410,24,0.031,станция_NOUN,railway_NOUN
30411,3,0.0039,станция_NOUN,two_NUMR
30412,6,0.0078,станция_NOUN,bus_NOUN
30413,4,0.0052,станция_NOUN,volovya_NOUN
30414,3,0.0039,станция_NOUN,leaving_VERB
30415,3,0.0039,станция_NOUN,power_NOUN
30416,3,0.0039,станция_NOUN,stopped_VERB
30417,5,0.0065,станция_NOUN,near_PREP
30418,3,0.0039,станция_NOUN,one_NUMR
30419,5,0.0065,станция_NOUN,metro_NOUN
30420,4,0.0052,станция_NOUN,train_NOUN
30421,3,0.0039,станция_NOUN,boat_NOUN
30422,3,0.0039,станция_NOUN,last_ADJF
30423,8,0.08,напиться_VERB,drank_NOUN
30424,7,0.07,напиться_VERB,got_VERB
30425,8,0.0115,чай_NOUN,drank_NOUN
30426,6,0.0086,чай_NOUN,poured_VERB
30427,7,0.01,чай_NOUN,tea_NOUN
30428,3,0.0043,чай_NOUN,drinking_NOUN
30429,8,0.0115,чай_NOUN,ordered_VERB
30430,3,0.0043,чай_NOUN,take_VERB
30431,11,0.0158,чай_NOUN,morning_NOUN
30432,3,0.0043,чай_NOUN,without_PREP
30433,12,0.0172,чай_NOUN,drink_NOUN
30434,15,0.0215,чай_NOUN,like_PREP
30435,7,0.01,чай_NOUN,cup_NOUN
30436,5,0.0072,чай_NOUN,get_VERB
30437,5,0.0072,чай_NOUN,want_NOUN
30438,4,0.0057,чай_NOUN,hot_ADJF
30439,3,0.0043,чай_NOUN,evening_VERB
30440,4,0.0057,чай_NOUN,asked_VERB
30441,5,0.0072,чай_NOUN,u_NOUN
30442,4,0.0057,чай_NOUN,cold_NOUN
30443,5,0.0072,чай_NOUN,strong_ADJF
30444,4,0.0645,переложить_VERB,moved_VERB
30445,3,0.0273,чемодан_NOUN,packed_NOUN
30446,6,0.0214,аккуратно_ADVB,neatly_ADVB
30447,4,0.0143,аккуратно_ADVB,came_VERB
30448,5,0.0179,аккуратно_ADVB,carefully_ADVB
30449,3,0.0077,находиться_VERB,island_NOUN
30450,4,0.0103,находиться_VERB,place_NOUN
30451,3,0.0417,устроить_PRTS,well_ADVB
30452,4,0.003,вид_NOUN,sort_NOUN
30453,4,0.003,вид_NOUN,true_ADJF
30454,23,0.0173,вид_NOUN,way_NOUN
30455,33,0.0248,вид_NOUN,shape_NOUN
30456,3,0.0023,вид_NOUN,depicted_VERB
30457,4,0.003,вид_NOUN,guise_NOUN
30458,5,0.0038,вид_NOUN,piece_NOUN
30459,6,0.0045,вид_NOUN,state_NOUN
30460,3,0.0023,вид_NOUN,written_VERB
30461,3,0.0023,вид_NOUN,looking_VERB
30462,12,0.009,вид_NOUN,shaped_VERB
30463,3,0.0023,вид_NOUN,surmounted_VERB
30464,4,0.003,вид_NOUN,catching_VERB
30465,3,0.0023,вид_NOUN,present_NOUN
30466,3,0.0265,прогулка_NOUN,spring_NOUN
30467,5,0.0442,прогулка_NOUN,evening_VERB
30468,3,0.0265,прогулка_NOUN,long_ADVB
30469,3,0.0265,прогулка_NOUN,exercise_NOUN
30470,7,0.0318,продолжение_NOUN,course_NOUN
30471,3,0.0136,продолжение_NOUN,time_NOUN
30472,6,0.0273,продолжение_NOUN,continuation_NOUN
30473,27,0.1467,середина_NOUN,middle_NOUN
30474,6,0.0326,середина_NOUN,reached_VERB
